dist_from_right_m,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
10.0,28.984575,30.2514,28.63215,28.413074,28.3845,28.146376,27.765375,26.53665,36.871277,38.61435,35.271076,30.337126,30.80385,29.85135,28.9179,27.231976,26.889076,26.927176,26.660475,29.251276,25.974676,26.30805,27.784426,28.59405,26.736675,26.774775,26.7462,27.155775,25.917526,26.965275,26.774775,25.803225,24.717375,26.184225,25.7556,25.96515,26.184225,26.012775,25.974676,25.7175,26.241375,24.526875,24.907875,24.660225,24.374475,24.3459,24.3078,24.25065,23.67915,23.4696,23.48865,24.050625,23.479126,23.5839,24.622126,23.917274,24.4602,24.183975,23.71725,23.41245,23.98395,22.945724,22.574251,22.869526,23.402925,22.269451,22.621876,22.936201,22.8981,23.10765,23.098125,23.040976,22.812376,21.4884,21.478876,21.707476,21.421724,24.6888,24.8031,25.431751,23.7363,21.907501,23.688675,23.688675,22.65045,22.240875,22.202776,22.34565,21.421724,20.85975,20.82165,20.716875,20.735926,20.51685,20.36445,19.878675,19.802475,19.631025,19.611975,19.5834,19.45005,20.97405,22.240875,19.764376,19.6215,19.726274,19.812,20.0025,21.116926,21.193125,19.60245,19.431,19.173824,18.8214,18.802351,18.64995,18.61185,18.526125,18.53565,20.1168,19.48815,17.630775,18.259426,17.478374,17.306925,16.430626,16.59255,17.50695,17.39265,17.92605,17.345026,19.14525,16.944975,17.783175,17.84985,17.211676,16.859251,16.830675,16.3449,16.259174,13.31595,16.887825,15.9258,15.963901,15.459075,15.5067005,15.363825,15.144751,15.144751,15.039975,15.10665,15.097125,15.0495,15.03045,14.91615,14.7066,14.57325,14.525625,14.49705,14.506576,14.316075,14.2494,14.325601,14.316075,14.087475,14.049376,13.9446,13.877925,13.7541,13.5255,13.515975,13.563601,13.46835,13.31595,13.439775,13.287375,13.192125,13.1445,13.01115,12.944475,12.85875,13.192125,12.411076,12.963525,12.97305,12.868275,13.192125,12.506325,11.915775,11.83005,12.563476,12.66825,12.4968,12.525375,12.296775,12.372975,12.1539,12.1539,11.972925,11.772901,11.744325,11.706225,11.56335
11.0,28.89885,30.222826,28.736925,28.5369,28.394026,28.165426,27.7749,26.517601,36.86175,38.623875,35.290127,30.27045,30.80385,29.822775,28.965525,27.26055,26.908125,26.927176,26.679525,29.289375,26.031826,26.2509,27.746325,28.641676,26.698576,26.80335,26.717625,27.127201,25.908,26.889076,26.812876,25.746075,24.755476,26.1366,25.7556,25.9461,26.155651,26.012775,25.9842,25.7175,26.146126,24.5364,24.907875,24.660225,24.374475,24.3459,24.3078,24.25065,23.71725,23.4315,23.5839,24.107775,23.45055,23.5839,24.603075,23.669626,24.412575,24.164925,23.71725,23.45055,23.964901,22.95525,22.717125,22.8219,23.3934,22.2885,22.65045,22.945724,22.926676,23.1267,23.0886,23.0124,22.84095,21.478876,21.440775,21.688425,21.39315,24.66975,24.774525,25.384125,23.745825,21.907501,23.726776,23.650576,22.7076,22.240875,22.23135,22.317076,21.3741,20.7645,20.831175,20.678776,20.735926,20.526375,20.36445,19.8882,19.812,19.6215,19.64055,19.5834,19.459576,20.993101,22.23135,19.79295,19.64055,19.5834,19.802475,20.012026,21.078825,21.135975,19.573875,19.440525,19.0119,18.8214,18.802351,18.659475,18.621376,18.526125,18.53565,20.09775,19.459576,17.62125,18.202274,17.478374,17.2974,16.44015,16.59255,17.478374,17.402176,17.96415,17.3355,19.078575,16.754475,17.81175,17.84985,17.230724,16.859251,16.906876,16.354425,16.278225,13.325475,16.925924,15.90675,15.963901,15.535275,15.554325,15.344775,15.144751,15.1638,15.039975,15.097125,15.097125,15.116176,14.992351,14.91615,14.72565,14.582775,14.535151,14.487525,14.563725,14.34465,14.239875,14.325601,14.277975,14.049376,14.03985,13.96365,13.8969755,13.763625,13.554075,13.50645,13.5921755,13.563601,13.27785,13.458825,13.27785,13.173075,13.134975,13.01115,12.963525,12.85875,13.192125,12.40155,12.982575,12.9921,12.8397,13.344525,12.51585,11.90625,11.83005,12.6492,12.66825,12.4682255,12.55395,12.277725,12.392025,12.163425,12.1158,11.972925,11.744325,11.744325,11.706225,11.620501
12.0,28.870275,30.1371,28.813126,28.575,28.413074,28.165426,27.7749,26.517601,36.82365,38.65245,35.3568,30.232351,30.7848,29.8323,29.003626,27.29865,26.91765,26.9367,26.717625,29.2227,26.031826,26.222324,27.746325,28.67025,26.717625,26.850975,26.774775,27.10815,25.917526,26.8605,26.850975,25.727026,24.869776,26.146126,25.77465,25.936575,26.165174,26.012775,25.993725,25.688925,26.031826,24.5364,24.9174,24.660225,24.384,24.3459,24.3078,24.25065,23.71725,23.460075,23.6982,24.17445,23.4696,23.5839,24.574501,23.48865,24.384,24.155401,23.7744,23.48865,23.9268,22.936201,22.850475,22.80285,23.364826,22.278975,22.659975,22.907625,22.945724,23.1267,23.0886,22.993351,22.86,21.459826,21.46935,21.69795,21.355051,24.59355,24.736425,25.3746,23.764875,21.936075,23.707726,23.669626,22.698074,22.183725,22.2123,22.278975,21.326475,20.78355,20.8407,20.659725,20.7645,20.5359,20.393024,19.840576,19.79295,19.6596,19.6215,19.5834,19.45005,21.002625,22.221825,19.821526,19.650076,19.6215,19.783424,20.012026,21.059774,21.1455,19.573875,19.421474,19.0119,18.830925,18.802351,18.659475,18.621376,18.526125,18.526125,20.069176,19.411951,17.6403,18.202274,17.459326,17.2974,16.47825,16.6116,17.440275,17.421225,17.9451,17.27835,19.03095,16.792576,17.81175,17.802225,17.31645,16.859251,16.925924,16.36395,16.278225,13.31595,16.944975,15.90675,16.030575,15.5829,15.601951,15.37335,15.1257,15.116176,15.001875,15.135225,15.116176,15.039975,14.944725,14.925675,14.72565,14.57325,14.535151,14.49705,14.563725,14.335125,14.239875,14.297025,14.220825,14.106525,14.00175,13.9446,13.8969755,13.77315,13.573125,13.54455,13.630275,13.6398,13.306425,13.344525,13.268325,13.192125,13.12545,13.020675,12.97305,12.9159,13.173075,12.4682255,12.9921,12.944475,12.830175,13.54455,12.544425,11.90625,11.86815,12.6873,12.639675,12.4968,12.5349,12.353925,12.40155,12.2872505,12.077701,11.9634,11.79195,11.71575,11.706225,11.6490755
13.0,28.8036,30.11805,28.86075,28.6893,28.44165,28.17495,27.736801,26.53665,36.6903,38.65245,35.556824,30.1752,30.775276,29.8323,29.003626,27.3177,26.927176,26.91765,26.717625,29.20365,26.012775,26.222324,27.708225,28.660725,26.812876,26.87955,26.755726,27.079575,25.8318,26.87955,26.946226,25.727026,24.936451,26.146126,25.73655,25.936575,26.1747,26.012775,25.993725,25.69845,25.955626,24.5364,24.9174,24.660225,24.384,24.3459,24.3078,24.260176,23.688675,23.45055,23.707726,24.107775,23.48865,23.612474,24.517351,23.33625,24.298275,24.1935,23.86965,23.4315,23.955376,22.945724,22.993351,22.8219,23.345776,22.269451,22.659975,22.95525,22.983826,23.098125,23.06955,22.993351,22.869526,21.4884,21.4884,21.69795,21.355051,24.63165,24.736425,25.384125,23.8125,21.955126,23.707726,23.37435,22.65045,21.917025,22.221825,22.2504,21.3741,20.754974,20.82165,20.678776,20.8026,20.5359,20.393024,19.8882,19.79295,19.7358,19.611975,19.5834,19.440525,21.002625,22.2123,19.79295,19.6977,19.631025,19.773901,19.973925,21.0693,21.155025,19.554825,19.440525,19.0119,18.830925,18.811874,18.659475,18.621376,18.526125,18.526125,20.012026,19.402426,17.6403,18.1737,17.497425,17.287876,16.487776,16.5735,17.364075,17.4498,17.935575,17.268826,18.983326,16.830675,17.802225,17.802225,17.3736,16.887825,16.906876,16.36395,16.297276,13.31595,17.078325,16.002,16.011526,15.601951,15.5067005,15.401925,15.154275,15.1638,15.097125,15.10665,15.10665,15.078075,15.0209255,14.963776,14.735175,14.5923,14.535151,14.487525,14.525625,14.325601,14.26845,14.34465,14.173201,14.087475,14.011275,13.96365,13.8969755,13.7922,13.65885,13.563601,13.716001,13.6017,13.31595,13.363575,13.249275,13.211175,13.173075,13.001625,12.887325,12.8778,13.154025,12.449175,12.963525,12.9159,12.849225,13.668375,12.5349,11.915775,11.86815,12.55395,12.658725,12.47775,12.51585,12.353925,12.3444,12.36345,12.0015,11.953876,11.79195,11.71575,11.6967,11.591925
14.0,28.794075,30.222826,28.89885,28.717875,28.432125,28.155901,27.784426,26.508076,36.680775,38.681026,35.64255,30.19425,30.775276,29.860876,29.041725,27.346275,26.946226,26.9367,26.708101,29.098875,26.04135,26.260426,27.6606,28.708351,26.908125,26.850975,26.736675,27.070051,25.81275,26.850975,26.9367,25.746075,25.022175,26.146126,25.73655,25.9461,26.184225,26.0223,25.96515,25.69845,25.860374,24.545925,24.907875,24.66975,24.384,24.3459,24.3078,24.260176,23.71725,23.460075,23.669626,23.7363,23.5077,23.612474,24.507826,23.212425,24.3078,24.241125,23.964901,23.4315,23.936325,22.964775,22.831425,22.80285,23.345776,22.269451,22.659975,22.95525,23.021925,23.1267,23.10765,22.9743,22.888575,21.46935,21.478876,21.726524,21.307425,24.63165,24.74595,25.326975,23.850601,21.9456,23.707726,23.079075,22.5552,21.85035,22.221825,22.202776,21.3741,20.754974,20.831175,20.697824,20.8788,20.51685,20.383501,19.8501,19.802475,19.67865,19.611975,19.611975,19.440525,21.0312,22.2504,19.764376,19.707226,19.650076,19.764376,19.9644,21.08835,21.135975,19.516726,19.402426,19.0119,18.830925,18.811874,18.659475,18.621376,18.526125,18.526125,19.98345,19.364325,17.630775,18.15465,17.497425,17.268826,16.544926,16.59255,17.364075,17.4498,17.9451,17.2593,18.945225,16.887825,17.7927,17.830801,17.43075,16.868774,16.849726,16.373476,16.3068,13.325475,17.1069,16.049625,16.02105,15.611475,15.449551,15.306675,15.10665,15.173326,15.116176,15.059025,15.097125,15.0876,15.116176,14.963776,14.7066,14.582775,14.5542,14.506576,14.535151,14.325601,14.316075,14.4399,14.182725,14.0779505,14.00175,13.9446,13.877925,13.77315,13.5921755,13.50645,13.716001,13.6017,13.325475,13.363575,13.249275,13.211175,13.1826,13.0302,12.868275,12.85875,13.154025,12.544425,12.963525,12.982575,12.85875,13.7541,12.5349,11.925301,11.8491,12.525375,12.639675,12.430125,12.4682255,12.353925,12.239625,12.3444,12.0015,11.991975,11.79195,11.6967,11.67765,11.591925
15.0,28.717875,30.260925,28.946476,28.7274,28.4226,28.17495,27.784426,26.546175,36.6522,38.709602,35.6997,30.165676,30.7467,29.8704,29.060776,27.327225,26.95575,26.946226,26.708101,29.136976,26.098501,26.279476,27.670126,28.67025,26.946226,26.812876,26.765251,27.0891,25.746075,26.87955,26.965275,25.688925,25.136475,26.1366,25.746075,25.92705,26.165174,26.050875,25.9842,25.7175,25.822275,24.545925,24.9174,24.66975,24.384,24.3459,24.3078,24.260176,23.707726,23.479126,23.6601,23.18385,23.517225,23.631525,24.517351,23.060026,24.298275,24.279224,24.012526,23.4315,23.860125,22.983826,22.72665,22.755226,23.364826,22.2885,22.659975,22.936201,23.0124,23.098125,23.1267,22.964775,22.879051,21.46935,21.459826,21.73605,21.288376,24.660225,24.765,25.307926,23.67915,21.9456,23.688675,22.298025,22.574251,21.7551,22.2123,22.19325,21.364574,20.688301,20.85975,20.697824,20.93595,20.526375,20.383501,19.783424,19.821526,19.631025,19.650076,19.611975,19.431,21.078825,22.2504,19.773901,19.726274,19.650076,19.745325,19.9644,21.250275,21.135975,19.516726,19.45005,19.002375,18.830925,18.811874,18.659475,18.621376,18.526125,18.526125,19.9644,19.3167,17.668875,18.145124,17.50695,17.27835,16.554451,16.621124,17.39265,17.4498,17.9451,17.325975,18.91665,16.906876,17.88795,17.907,17.39265,16.811625,16.849726,16.36395,16.28775,13.335,17.135475,16.0782,16.011526,15.611475,15.48765,15.306675,15.144751,15.116176,15.0495,15.06855,15.059025,15.116176,15.116176,15.0114,14.72565,14.5923,14.544675,14.487525,14.535151,14.325601,14.3827505,14.430375,14.2303505,14.068425,14.00175,13.954125,13.877925,13.782675,13.563601,13.5255,13.668375,13.58265,13.335,13.401675,13.230226,13.211175,13.173075,13.01115,12.85875,12.8397,13.1445,12.592051,12.9921,12.982575,12.849225,13.7541,12.525375,11.925301,11.8491,12.47775,12.601575,12.525375,12.439651,12.32535,12.277725,12.334875,12.087225,12.02055,11.772901,11.725275,11.553825,11.60145
16.0,28.717875,30.203775,28.97505,28.78455,28.4226,28.184475,27.7749,26.508076,36.633152,38.7858,35.766376,30.11805,30.737175,29.879925,29.12745,27.365326,26.9748,26.9367,26.72715,29.070301,26.127075,26.241375,27.6606,28.7274,26.984325,26.755726,26.793825,27.060526,25.707975,26.870026,26.965275,25.650826,25.250774,26.155651,25.669876,25.917526,26.19375,26.0223,25.993725,25.73655,25.793701,24.545925,24.9174,24.66975,24.384,24.355425,24.3078,24.260176,23.688675,23.4696,23.5839,23.0124,23.52675,23.602951,24.517351,22.983826,24.241125,24.384,24.012526,23.45055,23.841076,22.95525,22.49805,22.755226,23.364826,22.2885,22.659975,22.936201,22.993351,23.0505,23.098125,22.8981,22.869526,21.478876,21.478876,21.726524,21.27885,24.641176,24.793575,25.250774,23.0124,21.9456,23.6982,21.907501,22.602825,21.77415,22.2123,22.183725,21.336,20.697824,20.82165,20.716875,20.955,20.5359,20.383501,19.764376,19.79295,19.64055,19.631025,19.592926,19.421474,21.08835,22.2123,19.764376,19.716751,19.6215,19.75485,19.954876,21.297901,21.155025,19.5072,19.421474,19.002375,18.84045,18.811874,18.669,18.621376,18.526125,18.526125,19.9263,19.29765,17.65935,18.145124,17.516476,17.2974,16.602076,16.621124,17.4117,17.468851,17.954626,17.325975,18.8976,16.983076,17.840324,17.897474,17.4498,16.802101,16.78305,16.354425,16.2687,13.344525,17.145,16.05915,15.916275,15.611475,15.4686,15.3924,15.154275,15.10665,14.982825,15.0876,15.097125,15.078075,15.097125,15.0114,14.72565,14.5923,14.544675,14.49705,14.506576,14.30655,14.42085,14.42085,14.335125,14.0779505,13.992226,13.96365,13.877925,13.763625,13.5921755,13.5255,13.611225,13.496925,13.335,13.382626,13.230226,13.201651,13.211175,13.001625,12.868275,12.811125,13.12545,12.5349,12.963525,12.963525,12.868275,13.782675,12.506325,11.934825,11.839575,12.506325,12.51585,12.51585,12.3063,12.296775,12.36345,12.32535,12.09675,12.030075,11.79195,11.6490755,11.56335,11.620501
17.0,28.6893,30.165676,29.003626,28.82265,28.4226,28.165426,27.793951,26.603325,36.55695,38.7858,35.83305,30.099,30.7467,29.879925,29.156025,27.365326,26.99385,26.927176,26.717625,29.022675,26.1366,26.2509,27.64155,28.717875,27.03195,26.717625,26.793825,27.051,25.707975,26.8986,26.99385,25.6413,25.346025,26.146126,25.6794,25.88895,26.184225,26.0223,26.00325,25.746075,25.784176,24.545925,24.9174,24.66975,24.393526,24.355425,24.3078,24.260176,23.688675,23.4696,23.5839,23.021925,23.52675,23.631525,24.507826,22.907625,24.25065,24.4983,24.088726,23.460075,23.860125,22.95525,22.450426,22.774275,23.345776,22.2885,22.6695,22.95525,23.0124,23.1267,23.10765,22.936201,22.879051,21.50745,21.4884,21.764626,21.288376,24.63165,24.8031,25.193624,22.774275,21.9456,23.707726,21.402676,22.679026,21.73605,22.221825,22.11705,21.336,20.70735,20.82165,20.7264,20.964525,20.545425,20.393024,19.726274,19.802475,19.64055,19.631025,19.60245,19.440525,21.097876,22.2123,19.783424,19.688175,19.631025,19.75485,19.86915,21.27885,21.1836,19.516726,19.411951,18.99285,18.84045,18.811874,18.669,18.621376,18.526125,18.526125,19.897726,19.29765,17.668875,18.078451,17.516476,17.31645,16.6116,16.602076,17.4879,17.459326,17.954626,17.287876,18.869026,17.04975,17.878426,17.859375,17.497425,16.754475,16.74495,16.354425,16.28775,13.354051,17.164051,16.030575,15.8877,15.630526,15.41145,15.3924,15.135225,15.06855,15.039975,15.154275,15.1257,15.0876,15.097125,14.925675,14.72565,14.620875,14.5542,14.49705,14.563725,14.2875,14.468475,14.3637,14.297025,14.020801,13.992226,13.9827,13.8969755,13.763625,13.496925,13.515975,13.6398,13.535026,13.344525,13.43025,13.230226,13.211175,13.211175,13.001625,12.868275,12.85875,13.134975,12.592051,13.001625,12.954,12.8778,13.716001,12.4968,11.934825,11.839575,12.4682255,12.544425,12.563476,12.192,12.239625,12.3444,12.2872505,12.087225,11.9634,11.772901,11.706225,11.56335,11.630025
18.0,28.67025,30.260925,28.97505,28.86075,28.4226,28.165426,27.793951,26.6319,36.518852,38.80485,36.052124,30.0609,30.7467,29.927551,29.1846,27.33675,26.965275,26.946226,26.708101,28.908375,26.165174,26.222324,27.64155,28.755976,27.070051,26.679525,26.755726,27.041475,25.707975,26.908125,26.99385,25.6413,25.441275,26.165174,25.69845,25.917526,26.19375,26.0223,25.993725,25.784176,25.77465,24.55545,24.9174,24.66975,24.393526,24.355425,24.317326,24.260176,23.67915,23.45055,23.545801,23.479126,23.517225,23.622,24.526875,22.850475,24.269701,24.59355,24.09825,23.48865,23.745825,22.91715,22.583775,22.774275,23.33625,22.30755,22.65045,22.964775,22.9743,23.1267,23.10765,23.0124,22.879051,21.4884,21.497925,21.7551,21.288376,24.63165,24.812626,25.174576,22.640924,21.88845,23.71725,21.39315,22.774275,21.688425,22.259926,22.11705,21.326475,20.716875,20.8026,20.735926,20.945475,20.564476,20.40255,19.707226,19.802475,19.631025,19.631025,19.60245,19.440525,21.097876,22.2504,19.75485,19.716751,19.6977,19.773901,19.859625,21.269325,21.193125,19.516726,19.459576,18.983326,18.84045,18.8214,18.669,18.6309,18.526125,18.526125,19.859625,19.307175,17.649826,18.011776,17.526001,17.306925,16.640175,16.640175,17.526001,17.4879,17.935575,17.2974,18.849976,17.002125,17.8689,17.88795,17.43075,16.773525,16.764,16.335375,16.297276,13.354051,17.20215,15.9924755,15.8877,15.649575,15.382875,15.325726,15.116176,15.116176,15.0495,15.192375,15.144751,15.116176,15.039975,14.906625,14.72565,14.582775,14.5161,14.49705,14.535151,14.2875,14.5161,14.373225,14.2875,14.00175,14.03985,13.9446,13.88745,13.801725,13.458825,13.554075,13.649325,13.58265,13.344525,13.401675,13.211175,13.201651,13.154025,13.01115,12.9159,12.887325,13.12545,12.639675,13.001625,12.925426,12.82065,13.573125,12.506325,11.953876,11.839575,12.525375,12.544425,12.582525,12.163425,12.315825,12.258676,12.315825,12.1348505,11.8872,11.763375,11.782425,11.553825,11.668125
19.0,28.708351,30.289501,28.870275,28.889326,28.451176,28.17495,27.793951,26.660475,36.528374,38.833424,36.09975,30.032326,30.76575,29.984701,29.213175,27.3558,26.99385,26.9748,26.717625,28.927425,26.241375,26.165174,27.612976,28.78455,27.041475,26.679525,26.7462,27.041475,25.7556,26.9367,26.965275,25.631775,25.574625,26.1747,25.69845,25.92705,26.203276,26.04135,25.993725,25.784176,25.7175,24.55545,24.9174,24.66975,24.393526,24.355425,24.317326,24.260176,23.6982,23.479126,23.574375,23.822025,23.517225,23.612474,24.5364,22.907625,24.212551,24.584024,24.13635,23.498175,23.460075,22.869526,22.736176,22.76475,23.26005,22.30755,22.6695,22.9743,22.983826,23.0886,23.14575,23.03145,22.8981,21.4884,21.46935,21.7551,21.297901,24.6126,24.812626,25.126951,22.850475,21.917025,23.688675,21.459826,22.879051,21.745575,22.202776,22.07895,21.31695,20.745451,20.8026,20.735926,20.89785,20.574,20.393024,19.716751,19.773901,19.650076,19.611975,19.592926,19.421474,21.097876,22.19325,19.802475,19.773901,19.707226,19.878675,19.86915,21.2598,21.097876,19.48815,19.411951,18.983326,18.84045,18.8214,18.669,18.6309,18.526125,18.5166,19.802475,19.288126,17.649826,17.954626,17.554575,17.2974,16.74495,16.66875,17.468851,17.497425,17.878426,17.2974,18.830925,16.830675,17.84985,17.916525,17.459326,16.78305,16.773525,16.373476,16.3068,13.354051,17.230724,15.954375,15.878175,15.611475,15.4686,15.325726,15.1257,15.097125,15.0495,15.18285,15.154275,15.1257,15.06855,14.91615,14.735175,14.57325,14.525625,14.506576,14.506576,14.297025,14.544675,14.42085,14.2494,13.973175,14.03985,13.935075,13.868401,13.820775,13.39215,13.554075,13.69695,13.58265,13.3731,13.382626,13.249275,13.201651,13.154025,13.001625,12.944475,12.896851,13.12545,12.715876,13.001625,12.963525,12.744451,13.39215,12.506325,11.94435,11.839575,12.601575,12.563476,12.573,12.182475,12.353925,12.2872505,12.32535,12.163425,11.9824505,11.811,11.839575,11.591925,11.591925
20.0,28.717875,30.30855,28.9179,28.908375,28.432125,28.17495,27.803474,26.72715,36.4236,38.909626,36.17595,30.00375,30.708601,30.00375,29.213175,27.374851,27.041475,26.946226,26.698576,28.8417,26.241375,26.11755,27.574875,28.74645,27.051,26.679525,26.72715,27.022425,25.765125,26.95575,26.9748,25.58415,25.66035,26.203276,25.77465,25.9461,26.203276,26.0223,25.9842,25.784176,25.62225,24.55545,24.9174,24.66975,24.393526,24.355425,24.317326,24.269701,23.71725,23.48865,23.56485,23.94585,23.536276,23.64105,24.545925,22.936201,24.17445,24.574501,24.13635,23.498175,23.383875,22.879051,22.736176,22.72665,23.212425,22.317076,22.659975,22.9743,22.983826,23.06955,23.14575,23.06955,22.91715,21.4503,21.50745,21.745575,21.307425,24.603075,24.78405,25.0698,22.831425,21.92655,23.688675,21.478876,23.079075,21.783676,22.221825,22.050375,21.307425,20.754974,20.82165,20.745451,20.8788,20.583525,20.383501,19.6977,19.773901,19.67865,19.611975,19.60245,19.440525,21.1074,22.1361,19.83105,19.7358,19.6596,19.878675,19.897726,21.193125,21.1074,19.497675,19.48815,18.9738,18.849976,18.8214,18.669,18.6309,18.526125,18.5166,19.783424,19.2786,17.668875,17.9451,17.5641,17.2974,16.764,16.697325,17.468851,17.43075,17.859375,17.24025,18.754725,16.983076,17.8689,17.88795,17.468851,16.78305,16.82115,16.373476,16.278225,13.354051,17.249775,15.954375,15.954375,15.64005,15.48765,15.363825,15.154275,15.10665,15.0876,15.144751,15.116176,15.0876,15.059025,14.925675,14.7161255,14.5923,14.544675,14.5161,14.535151,14.316075,14.5923,14.4399,14.2875,13.973175,14.03985,13.935075,13.935075,13.801725,13.39215,13.5255,13.687426,13.573125,13.411201,13.496925,13.268325,13.23975,13.201651,13.001625,12.944475,12.93495,13.12545,12.78255,13.001625,12.954,12.753975,13.39215,12.506325,11.953876,11.839575,12.601575,12.5349,12.6111,12.21105,12.372975,12.296775,12.2872505,12.144375,12.030075,11.811,11.8491,11.60145,11.6490755
21.0,28.717875,30.5181,28.984575,28.946476,28.4226,28.184475,27.813,26.946226,36.395027,38.928677,36.2331,29.984701,30.6705,30.00375,29.2227,27.374851,27.060526,26.9367,26.641426,28.775024,26.260426,26.0604,27.612976,28.8036,27.060526,26.679525,26.717625,27.041475,25.793701,26.95575,26.99385,25.62225,25.707975,26.23185,25.850851,25.92705,26.203276,26.00325,25.9842,25.803225,25.5651,24.55545,24.9174,24.66975,24.393526,24.355425,24.317326,24.269701,23.726776,23.479126,23.45055,23.7744,23.52675,23.669626,24.507826,22.936201,24.155401,24.6126,24.126825,23.479126,23.33625,22.888575,22.869526,22.76475,23.212425,22.326601,22.65045,22.95525,22.964775,23.0886,23.14575,23.3172,22.907625,21.50745,21.5265,21.726524,21.27885,24.63165,24.755476,25.041225,22.8981,21.974174,23.688675,21.602701,23.0505,21.92655,22.202776,22.021801,21.31695,20.7645,20.8407,20.745451,20.8407,20.574,20.393024,19.716751,19.79295,19.6215,19.6596,19.573875,19.459576,21.116926,22.11705,19.86915,19.716751,19.6596,19.8501,19.916775,21.135975,21.135975,19.5072,19.4691,18.964275,18.849976,18.8214,18.678526,18.6309,18.5166,18.5166,19.764376,19.288126,17.65935,17.897474,17.58315,17.306925,16.887825,16.70685,17.459326,17.383125,17.878426,17.20215,18.745201,17.24025,17.878426,17.830801,17.573626,16.802101,16.78305,16.383,16.259174,13.354051,17.3736,15.954375,15.90675,15.611475,15.497175,15.3162,15.18285,15.10665,15.0876,15.135225,15.097125,15.039975,15.0114,14.963776,14.72565,14.57325,14.544675,14.506576,14.535151,14.30655,14.61135,14.430375,14.316075,14.030325,14.00175,13.992226,13.935075,13.820775,13.39215,13.554075,13.611225,13.5921755,13.39215,13.563601,13.268325,13.201651,13.192125,13.039725,12.97305,12.887325,13.12545,12.78255,13.039725,12.954,12.7730255,13.2207,12.51585,11.953876,11.858625,12.6492,12.55395,12.63015,12.258676,12.411076,12.3444,12.239625,12.1158,12.0396,11.725275,11.811,11.6490755,11.591925
22.0,28.717875,30.4419,28.870275,28.9179,28.432125,28.165426,27.803474,27.0891,36.414074,38.947727,36.3093,29.9466,30.651451,29.994225,29.2227,27.3558,27.060526,26.99385,26.61285,28.698826,26.34615,26.00325,27.5463,28.78455,27.0891,26.679525,26.698576,27.003376,25.784176,26.965275,26.99385,25.650826,25.727026,26.279476,25.88895,25.936575,26.184225,26.031826,25.974676,25.784176,25.479376,24.55545,24.9174,24.66975,24.40305,24.36495,24.317326,24.269701,23.688675,23.479126,23.545801,23.5839,23.5077,23.669626,24.4221,22.907625,24.1173,24.641176,24.155401,23.4696,23.288626,22.926676,22.993351,22.736176,23.193375,22.30755,22.679026,22.964775,22.95525,23.06955,23.1648,23.3172,22.91715,21.497925,21.497925,21.707476,21.2598,24.660225,24.774525,24.9555,23.0124,21.955126,23.6982,21.821775,22.983826,21.88845,22.259926,21.9837,21.269325,20.793076,20.831175,20.745451,20.850225,20.583525,20.383501,19.688175,19.812,19.516726,19.6596,19.56435,19.45005,21.135975,22.11705,19.86915,19.716751,19.688175,19.878675,19.878675,21.2217,21.155025,19.497675,19.535776,18.964275,18.849976,18.8214,18.678526,18.6309,18.5166,18.5166,19.726274,19.25955,17.668875,17.84985,17.5641,17.31645,16.944975,16.70685,17.478374,17.35455,17.859375,17.211676,18.697575,17.268826,17.84985,17.830801,17.573626,16.849726,16.764,16.373476,16.278225,13.354051,17.402176,15.98295,15.859125,15.592425,15.5448,15.325726,15.154275,15.10665,15.0495,15.144751,15.097125,15.0876,15.0495,14.963776,14.7161255,14.582775,14.544675,14.49705,14.563725,14.297025,14.582775,14.3827505,14.34465,14.15415,14.03985,13.954125,13.935075,13.820775,13.411201,13.6017,13.65885,13.62075,13.354051,13.58265,13.268325,13.173075,13.201651,13.001625,13.020675,12.896851,13.12545,12.85875,13.01115,12.944475,12.811125,13.0683,12.47775,11.9634,11.877675,12.601575,12.55395,12.6111,12.4206,12.439651,12.32535,12.220575,12.1158,12.049125,11.7348,11.83005,11.706225,11.4966755
