dist_from_right_m,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
420.0,,39.227177,26.339617,28.555927,14.522199,27.300087,23.089014,16.282177,13.808897,15.917943,14.921472,15.977907,13.801131,12.814131,11.170878,13.754551,12.597788,12.887877,13.140856,9.157819,9.081514,10.099465,13.497655,9.876695,9.792628,9.270283,9.178629,7.970653,8.118108,8.106764,7.5000644,7.666645,6.7109137,7.205772,6.795961,6.4388256,6.376516,6.012484,4.383024,4.383024,4.937307,4.626784,3.529584,3.529584,3.918374,3.0126162,3.1383724,2.9793196,1.9967785,1.8491347,1.6093439,2.4629734,1.618218,2.0665872,2.027393,1.9619515,1.6251936,1.2218567,1.0497644,0.6914559,,0.98546946
430.0,,39.032307,26.780327,28.451708,14.498121,27.470102,23.089014,16.618113,13.813009,15.82759,14.888997,15.930354,13.931658,12.566438,11.185271,13.405429,12.596117,12.945222,13.183283,9.109543,8.693726,10.18577,13.633547,9.808159,9.914427,9.273794,9.163837,7.9727483,8.053402,8.106764,7.5082464,7.686374,6.7112484,7.205772,6.7921543,6.454116,6.37664,6.0117993,4.383024,4.383024,4.943511,4.6712456,3.529584,3.529584,3.8668177,2.9852033,3.1123867,2.9815307,2.1108131,1.9199237,1.6093439,2.4454195,1.6093439,2.0648031,2.0425844,1.9163606,1.6090864,1.203204,1.0497644,0.69995946,,0.982892
440.0,,38.93251,27.136639,28.30239,14.007895,27.121212,22.901396,16.285072,13.810316,15.705329,14.596707,15.930354,14.049923,12.270773,11.16472,13.282201,12.557033,12.961481,12.926812,9.112337,8.616775,10.214071,13.75476,9.962836,10.027089,9.248439,9.203061,7.6863036,7.9461775,8.022021,7.476739,7.686374,6.677183,7.206942,6.7720413,6.4499593,6.3782654,6.011066,4.383024,4.383024,4.9592595,4.730911,3.529584,3.529584,3.563764,2.986682,3.1504467,2.981219,2.281084,1.6840591,1.6093439,2.4581017,1.6093439,2.075042,2.0722303,1.8888752,1.6004862,1.1224635,1.0417478,0.7044366,,0.9035117
450.0,,38.60267,27.143063,28.376764,13.367277,26.710121,22.309599,15.928294,13.825565,15.704048,14.471564,15.878013,14.148774,11.985942,11.183185,12.74168,12.57156,12.947969,13.086093,9.115763,8.616775,10.208242,13.972068,10.28424,10.104001,9.220082,9.189094,7.5786867,7.9106846,7.9440026,7.4524803,7.690561,6.6108766,7.201205,6.774791,6.444586,6.37779,6.025797,4.383024,4.383024,4.930242,4.773823,3.529584,3.529584,3.4200683,3.007805,3.1305857,2.9810746,2.4401143,1.6140414,1.6093439,2.3177016,1.6093439,2.075042,2.0806663,1.8606164,1.5682373,1.1087375,0.9267066,0.71660084,,0.9563093
460.0,,38.261116,27.070076,28.407207,13.180314,26.634544,22.066933,15.550776,13.855887,15.614671,14.471536,15.962326,14.244795,11.902792,11.168451,12.93303,12.575114,12.986835,12.942827,9.118336,8.616775,10.178856,14.194687,10.278665,10.213075,9.191446,9.046951,7.4234724,7.873341,7.832008,7.4522777,7.7222967,6.6108766,7.201205,6.774791,6.4472623,6.3706083,6.0127077,4.383024,4.383024,4.921595,4.7956886,3.529584,3.529584,3.439686,2.98874,3.1305857,2.9809628,2.6068563,1.6093439,1.6093439,2.3203363,1.6093439,2.0911226,2.1043499,1.8348705,1.5699195,1.07259,0.8673232,0.7293954,,0.9866932
470.0,,37.86041,26.95029,28.63127,13.180314,26.478558,22.066933,15.221502,14.018144,15.486717,14.471536,16.038101,14.356904,11.864563,11.154005,12.933393,12.579863,13.06906,12.886271,9.122388,8.616775,10.280238,14.342432,10.539697,10.4434185,9.178103,9.020471,7.200565,7.8346796,7.9613705,7.452604,7.7320905,6.507122,7.201205,6.770386,6.4318285,6.379401,6.013465,4.383024,4.383024,4.88789,4.8199644,3.529584,3.529584,3.4400487,2.983828,3.085334,2.980925,2.659947,1.6093439,1.6093439,2.3423207,1.6654904,2.0948923,2.1138651,1.8348705,1.5418568,1.0688453,0.86485654,0.74812984,,0.9781172
480.0,,37.413143,27.017923,29.078709,13.64423,26.3107,21.697027,15.041178,14.120123,15.384811,14.471536,16.057808,14.4900055,11.854386,11.186615,13.233309,12.575432,13.169524,12.972791,9.109999,8.616775,10.323706,14.44039,10.526565,10.465404,9.178103,9.019182,7.1993756,7.778652,7.7457623,7.444328,7.718416,6.416362,7.201205,6.778381,6.4176416,6.3793693,6.0140643,4.383024,4.383024,4.8846927,4.8199644,3.529584,3.5342658,3.4370253,3.0140064,3.1490245,2.9809449,2.7552469,1.6093439,1.6093439,2.2561269,1.8656473,2.0640965,2.109134,1.7831992,1.5379282,1.0947059,0.8378036,0.7582973,,0.9870705
490.0,,37.038326,27.18493,29.48951,14.327789,26.326267,21.289356,15.550199,14.117309,15.452148,14.471536,15.995157,14.570362,11.816389,11.217321,13.528435,12.589977,13.2570715,12.8964615,9.108619,8.616775,10.486923,14.5384865,10.651524,10.487456,9.166536,9.017281,7.1993756,7.7459083,7.8104343,7.427144,7.7171717,6.3220916,7.201205,6.7706556,6.413365,6.379393,6.0115867,4.383024,4.383024,4.87006,4.8162856,3.529584,3.833656,3.4554644,3.012708,3.133559,2.9809358,2.8192823,1.6093439,1.6093439,2.3049302,1.9407336,2.069744,2.1196651,1.7308714,1.5190233,1.0618908,0.8067634,0.7705441,,0.97898924
500.0,,36.34288,26.92302,29.379623,14.414048,26.398703,20.900425,15.234301,14.837168,14.974297,14.471536,15.994677,14.738574,11.82613,11.3874855,13.71125,12.588811,13.335721,12.8964615,9.102253,8.616775,10.496059,14.545156,10.7061,10.487275,9.175133,9.048028,7.1993756,7.656623,7.727404,7.3884306,7.719926,6.260837,7.201205,6.794321,6.389521,6.379005,5.9993815,4.383024,4.383024,4.8133316,4.8285623,3.529584,4.281671,3.467888,3.0113475,3.133559,2.9809446,2.8905394,1.6093439,1.6093439,2.322856,2.028608,2.0669727,2.1452107,1.7204325,1.5190233,1.0521169,0.8051207,0.77777386,,0.96072394
510.0,,36.34288,26.700352,29.255333,14.414048,26.574512,20.593163,15.099411,15.214144,14.724195,14.471536,16.047325,14.885172,11.825016,11.299695,13.71125,12.588811,13.335721,12.793773,9.106565,8.616788,10.4311075,14.556095,10.657318,10.533922,9.138488,9.095516,7.1993756,7.626518,7.790245,7.388826,7.7135153,6.257444,7.201205,6.8035274,6.405428,6.380772,5.987298,4.3986373,4.405959,4.8024225,4.7798486,3.529584,3.8011718,3.4405625,3.011424,3.1353176,2.9809408,2.9154031,1.6093439,1.6093439,2.3507383,2.0475998,2.043379,2.1654525,1.6611694,1.4780915,1.0486249,0.81405824,0.8023153,0.68759626,0.9157678
520.0,,36.16184,26.700352,29.255333,14.727411,26.574512,20.102453,15.06332,15.056291,14.648411,14.471536,16.14229,15.039313,11.833818,11.260418,13.780079,12.565076,13.410199,12.795219,9.087154,8.701206,10.3583355,14.546677,10.8267,10.54227,9.136799,9.095516,7.1993756,7.59323,7.7627854,7.347361,7.6918516,6.2271614,7.18059,6.8035274,6.417823,6.3709717,5.9820046,4.4170656,4.4063754,4.699555,4.7798486,3.529584,4.275824,3.4402583,3.011424,3.1339777,2.9809382,2.9331236,1.6093439,1.6093439,2.3150759,1.9540379,2.0388386,2.20125,1.6175338,1.4801668,1.0486249,0.81405824,0.84745026,0.7092107,0.8976054
530.0,,36.6204,25.908737,28.651937,15.188074,27.585016,19.63459,15.061723,15.048745,15.063242,14.471536,16.1868,15.242431,11.822961,11.107977,13.578714,12.390508,13.468549,12.795219,9.116012,9.773715,10.242098,14.539281,11.109018,10.486135,9.125232,9.095643,7.1993756,7.568542,7.740692,7.369086,7.700779,6.1919208,7.18059,6.804775,6.411291,6.346212,5.9820046,4.4307566,4.4278245,4.6435337,4.6788116,3.529584,4.384715,3.4383922,3.011424,3.1379542,2.9809413,2.9429998,1.6093439,1.6093439,2.3270361,1.8921379,2.065808,2.210451,1.1408906,1.4817109,1.0493412,0.8103476,0.85101557,0.7343499,0.9912857
540.0,,36.989048,26.488243,28.42717,15.248489,27.815573,19.768019,15.120433,15.043896,14.823516,14.471536,16.1868,15.578914,11.822961,11.035854,13.52181,12.22166,13.518847,12.767069,9.131438,9.925659,10.116217,14.675463,11.109018,10.441765,9.106085,9.021221,7.1993756,7.568175,7.6439633,7.3524623,7.686293,6.195699,7.122076,6.8163443,6.407569,6.3478336,5.9820046,4.4602356,4.42215,4.6340237,4.5152345,3.529584,4.379985,3.424189,3.011424,3.0893865,2.9809334,2.9349911,1.6093439,1.6093439,2.3250515,1.8200725,2.0770392,2.2603424,1.0509597,1.4508846,1.0650306,0.7533043,0.83220214,0.6669761,0.9926669
550.0,,37.307064,26.003122,28.350956,15.187307,27.932543,19.706291,15.120556,15.078003,14.748106,14.471536,16.192364,15.992488,11.823263,11.035854,13.792301,12.131367,13.518532,12.831628,9.123283,9.87455,9.907505,14.62079,11.336304,10.409216,9.077593,8.977979,7.1993756,7.555976,7.6439633,7.355014,7.688791,6.195699,7.085907,6.8343945,6.4830136,6.348641,5.9820046,4.4878707,4.420695,4.504588,4.4379997,3.529584,4.4033103,3.4101987,3.011424,3.0893865,2.9810522,2.9307628,1.6093439,1.6093439,2.2667654,1.7687865,2.1113203,2.2699895,0.8359482,1.4513638,1.041345,0.7308018,0.8411191,0.6585785,1.202863
560.0,,37.49936,24.952593,28.312796,15.1953335,27.932543,19.694084,15.325203,15.07663,14.77424,14.471536,16.255695,17.275082,11.8170595,10.963119,14.037923,12.256593,13.459998,12.822051,9.145167,9.856637,9.807207,14.69268,11.220586,10.354633,9.075874,8.977979,7.1993756,7.580158,7.692923,7.382391,7.6882787,6.195445,7.066059,6.8331747,6.479961,6.3333664,6.0059614,4.4952564,4.3919644,4.471421,4.4379997,3.529584,4.411496,3.4029512,3.011424,3.070879,2.9806664,2.8714314,1.6093439,1.6093439,2.268923,1.7053046,2.1534708,2.2900388,0.8207909,1.4202048,1.0323601,0.7792214,0.8394434,0.65058666,1.6908596
570.0,,37.647667,24.670948,27.529934,15.109321,27.528414,19.626774,15.3214035,15.441513,14.806506,14.471536,16.279753,17.979918,11.807247,10.897641,14.492706,12.382652,13.202843,12.883073,9.214911,9.902267,9.611486,14.809603,11.111483,10.102213,9.051288,8.793825,7.1993756,7.594161,7.7832046,7.3534465,7.689852,6.1956744,6.9881434,6.8315907,6.4604063,6.31526,6.0182776,4.548107,4.3923316,4.4014153,4.263686,3.529584,4.4104476,3.3848572,3.011424,3.071732,3.011823,2.813578,1.6093439,1.6093439,2.2527092,1.6093439,2.1792867,2.2817721,0.86761975,1.4208717,1.0149732,0.80926853,0.8362933,0.679037,1.5947101
580.0,,37.88846,23.911053,26.849909,15.098018,26.872694,19.43927,15.3214035,16.009563,14.71549,14.471536,16.35326,17.979918,11.808563,10.8838625,14.388146,12.497302,13.094949,12.902465,9.400803,9.915979,9.458807,14.950958,10.98835,9.946955,9.048584,8.668561,7.1993756,7.6105375,7.908181,7.360938,7.6831837,6.194474,6.966594,6.8346953,6.4992237,6.3143315,6.0005193,4.5538507,4.3811016,4.4555135,4.104871,3.529584,4.095694,3.380239,3.0114086,3.0519426,3.03751,2.7450497,1.6093439,1.6093439,2.2046142,1.6093439,2.1792867,2.3113139,1.0023516,1.390334,1.0097942,0.8064007,0.960034,0.6493229,1.3068244
590.0,,38.006912,24.242203,26.293081,15.097964,27.402906,19.19311,15.258164,15.8831005,14.823588,14.471536,16.426949,18.287128,11.808342,10.851985,14.718115,12.457772,13.0911045,12.860168,9.610943,9.900756,9.380704,15.014272,10.8463955,9.900071,9.048584,8.5657425,7.1993756,7.6317644,7.908181,7.355725,7.6831837,6.218043,6.8784423,6.8249397,6.5317745,6.316938,5.9996047,4.5538507,4.3825827,4.530968,4.02021,3.529584,4.368195,3.3587234,3.0115476,3.0378766,3.0486226,2.6711202,1.6093439,1.6093439,2.1920516,1.6093439,2.220216,2.327494,1.1027032,1.387511,1.0098397,0.8019192,0.98406655,0.63144237,0.55921865
600.0,,38.33385,25.463064,24.90942,15.146438,27.575539,19.155989,15.211689,16.464638,15.012285,14.471536,16.539234,18.332268,11.812645,10.749057,15.025637,12.457772,13.0911045,12.838272,9.610943,9.900756,9.385301,15.22382,10.664385,9.850857,9.004918,8.534096,7.1993756,7.6583786,7.972051,7.371682,7.654832,6.249536,6.792429,6.8135443,6.543974,6.3172703,5.999056,4.600915,4.382625,4.5569377,3.9135423,3.529584,3.962186,3.3478382,3.0115411,3.0590038,3.0549977,2.6130795,1.6093439,1.6093439,2.1686587,1.6093439,2.2237666,2.3519511,1.1021184,1.3539484,1.0016367,0.7994396,0.98406655,0.625186,0.429768
610.0,,38.51141,26.66359,23.668003,15.140566,27.811531,19.228355,15.2039795,16.75521,15.074646,14.471536,16.60578,18.39531,11.817579,10.778973,14.172042,12.673108,12.933245,12.7669,9.617744,9.789942,9.29563,15.253751,10.453684,9.740023,9.004523,8.509721,7.1993756,7.787899,8.010717,7.3733363,7.659013,6.2574787,6.786888,6.802649,6.5486727,6.3190546,6.0131087,4.6122947,4.3829823,4.5416927,3.9879453,3.529584,3.692155,3.3177912,3.0111094,3.0544965,3.0732214,2.4342496,1.6093439,1.6093439,2.1362684,1.6093439,2.210885,2.3171496,1.5444082,1.335104,0.9959142,0.7994396,0.78723556,0.63093376,0.45661432
620.0,,38.51141,26.66359,23.668003,14.792527,27.50714,19.157682,15.230222,16.87749,15.093016,14.471536,16.60578,18.447596,11.817579,10.91554,14.620445,12.6279745,12.792996,12.811623,9.718879,9.437405,9.217545,15.139644,10.348463,9.691996,8.953624,8.449973,7.1925154,7.902907,7.962689,7.3733363,7.6481194,6.257726,6.718782,6.8055615,6.5223923,6.3175535,6.0123796,4.634977,4.383016,4.521836,3.9515479,3.529584,3.529584,3.3161302,3.01133,3.0438044,3.0715709,2.1551578,1.6074975,1.6093439,2.094892,1.6070683,2.1731765,2.3133347,1.5557257,1.3208343,0.9959142,0.7903763,0.78007436,0.63093376,0.61800754
630.0,,38.8475,27.26795,22.92946,14.847212,27.40695,19.258429,15.249773,16.914694,15.652121,14.471536,16.620752,18.40465,11.832361,10.925121,14.507658,12.78678,12.722979,12.811623,9.710105,9.423173,9.181164,14.761868,10.329597,9.639007,8.918437,8.370063,7.692911,7.709757,8.025343,7.3427315,7.6485677,6.255816,6.718782,6.802512,6.549689,6.320386,6.0124574,4.6594357,4.383551,4.486191,4.045773,3.529584,3.529584,3.316302,3.0092597,3.039397,3.0721354,1.9673297,1.7116702,1.6093439,2.0684667,1.6193271,2.141783,2.289515,1.6342266,1.3235794,0.99933195,0.7810213,0.7766482,0.62644297,1.5587736
640.0,,38.882706,27.26795,22.601868,14.596201,27.516415,19.32192,15.231101,16.872694,15.9334135,14.471536,16.678814,18.306177,11.846256,10.939963,14.029097,12.927861,12.690685,12.757026,9.7196245,9.2868595,8.929538,14.336117,10.239217,9.607541,8.859443,8.384165,7.9101706,7.691908,7.8571486,7.341324,7.6249504,6.255816,6.7333837,6.805183,6.5824857,6.321532,6.012423,4.669962,4.384675,4.4618278,4.0125294,3.529584,3.529584,3.3162072,3.0365262,3.00901,3.074623,1.8595797,1.7887329,1.6093439,2.0237324,1.6714367,2.0869758,2.2389107,1.7742596,1.3219535,0.98831445,0.7800185,0.77263397,0.6236297,2.2048075
650.0,,39.16311,26.987877,22.665234,14.563509,27.42245,19.32507,14.849878,16.80772,17.142553,14.471536,16.791924,18.053045,11.843746,10.947715,13.65276,13.054503,12.70567,12.640257,9.590552,9.174443,8.616908,14.261758,10.011105,9.49739,8.843299,8.320213,8.146192,7.628325,7.9376326,7.345523,7.606016,6.254816,6.757444,6.7981205,6.5933733,6.3008423,6.0123854,4.6909857,4.3575625,4.4152746,4.1483936,3.529584,3.529584,3.316279,3.0323603,3.00901,3.0525265,1.7595817,1.9953119,1.6093439,1.9392635,1.7679632,2.0728908,2.2401855,1.8712124,1.2983633,0.9861605,0.78284067,0.7698256,0.62434894,2.1865563
660.0,,39.266212,25.730198,22.635065,14.56626,27.414536,19.25891,14.6646595,16.16831,16.517763,14.471536,16.902212,17.678324,11.843746,10.946602,13.461227,13.164754,12.693776,12.464252,9.609283,9.18384,8.616775,14.238562,9.926523,9.468276,8.858733,8.272823,8.146192,7.6285233,7.8438597,7.350326,7.605532,6.257683,6.7596903,6.775773,6.6040463,6.2965307,6.0126634,4.6757383,4.350844,4.388668,4.2646785,3.529584,3.529584,3.318226,3.043925,3.006787,3.040693,1.8127162,2.0462692,1.6093439,1.8253229,1.7834492,2.0294318,2.2419543,1.9300462,1.2969065,0.9799377,0.78496486,0.77728134,0.62903494,0.94083136
670.0,,39.538986,25.264814,22.574999,14.565966,27.506924,19.067902,15.082354,15.1836,14.728614,14.471536,16.90511,17.327509,11.8412,10.954421,13.262728,13.24907,12.681268,12.377478,9.640252,9.204003,8.616775,14.263055,9.917271,9.431348,8.845585,8.202074,8.156243,7.4287066,7.840744,7.348353,7.5752316,6.250896,6.7518926,6.7732177,6.5922604,6.2861505,5.9998255,4.6745534,4.3442774,4.3828483,4.416363,3.529584,3.529584,3.3166416,3.0419042,2.954976,3.0735507,2.091421,2.067729,1.6093439,1.7134414,1.7848709,2.0101178,2.2131786,1.9309866,1.2923244,0.96238333,0.7804235,0.77536535,0.6344835,0.9233802
680.0,,39.524384,24.592016,22.71763,14.855514,27.49463,19.067902,15.35399,15.1836,12.590407,14.471536,16.997276,17.327509,11.90956,10.960913,13.262728,13.389471,12.698092,12.2932625,9.726313,9.176975,8.616775,14.266831,9.890162,9.3167095,8.8019905,8.233637,8.120861,7.227802,7.9840207,7.321814,7.5726643,6.228366,6.758208,6.776306,6.591843,6.2872105,5.9803276,4.6754885,4.3224907,4.3833942,4.2417397,3.529584,3.529584,3.2946649,3.0419042,2.9002802,3.0795336,2.3402898,2.0694056,1.6093439,1.6136217,1.7834765,1.9857336,2.224559,1.8836442,1.2986174,0.95134914,0.7772073,0.7675952,0.6419916,0.9189282
690.0,,39.729477,24.67527,22.656591,15.690893,27.501648,19.175776,15.408676,14.810446,12.44884,14.471857,17.128332,16.997334,11.958822,10.965333,12.825192,13.389471,12.735244,12.225478,9.659201,9.261354,8.616775,13.84058,9.934114,9.261576,8.8019905,8.211343,8.117361,7.1857967,7.9230404,7.3213058,7.5614996,6.218847,6.720748,6.769022,6.62112,6.2871475,5.980509,4.655132,4.3234024,4.384017,4.4163585,3.529584,3.529584,3.2822037,3.0419042,2.9002802,3.0724216,2.3882978,2.065451,1.6093439,1.6093439,1.7636831,1.9593853,2.188869,1.8885411,1.2662464,0.9491398,0.7753039,0.7747598,0.6491656,0.91254854
700.0,,39.886307,25.549881,22.468868,16.921068,27.465796,19.369947,15.519346,14.787443,12.341469,14.479263,17.436098,16.684498,12.084264,10.971678,12.48907,13.433509,12.856195,12.080959,9.659201,9.31042,8.616775,13.433136,9.885849,9.186748,8.757318,8.207603,8.096567,7.191357,7.9600654,7.326627,7.5680876,6.186284,6.692707,6.747241,6.6234636,6.289781,5.9821405,4.6975956,4.3219385,4.3836,4.4376173,3.5321484,3.529584,3.2851377,3.0419042,2.8283749,3.0724123,2.4269812,2.0688372,1.6093439,1.6093439,1.7371621,1.9075327,2.187996,1.8622898,1.2773213,0.9416345,0.773125,0.7712106,0.6550137,0.9098341
710.0,,39.795063,26.52185,22.397001,16.7291,27.465796,19.26903,15.5893,14.822219,12.3835535,14.537794,17.509174,16.494045,12.373672,10.972598,12.321365,13.512843,12.996531,11.931823,9.6663,9.394753,8.616775,13.453093,9.817704,9.073082,8.803283,8.2057,8.035132,7.199762,7.9600654,7.3242736,7.563387,6.1534176,6.7141695,6.747241,6.6334805,6.27924,5.982189,4.716675,4.323119,4.3839297,4.431888,3.558848,3.530704,3.2858212,3.0419042,2.7915294,3.0724032,2.4436343,2.067318,1.6093439,1.6093439,1.6560633,1.8753046,2.1525447,1.8412433,1.2709334,0.9421264,0.77178425,0.77478606,0.72084844,0.90720016
720.0,,39.795063,26.990065,22.606571,16.069878,27.575172,19.025517,15.67404,14.778209,12.602413,14.523095,17.509174,16.320965,12.63241,10.981477,12.499205,13.614587,12.826916,11.914692,9.644218,9.468523,8.616775,13.365601,9.817704,9.019429,8.75418,8.183238,8.007106,7.2004433,7.887527,7.365964,7.568783,6.1335487,6.72087,6.741979,6.6556163,6.2713614,5.981892,4.729925,4.295563,4.3820205,4.389915,3.5598593,3.5324528,3.2860703,3.0419042,2.7454064,3.0724156,2.4485867,2.0507503,1.6093439,1.6095757,1.6200746,1.8368729,2.14979,1.7746571,1.2693166,0.9256104,0.770146,0.7959265,0.72084844,0.8995741
730.0,,39.70313,27.61903,22.544888,16.356213,27.48614,18.623886,15.733116,14.677563,12.538551,14.567301,17.36564,16.088165,13.054471,10.989711,12.436503,13.712346,12.707326,11.850358,9.695063,9.58197,8.616775,13.207526,9.756686,9.003022,8.847107,8.1209955,7.9893236,7.1996026,7.8287687,7.365964,7.5464435,6.1335487,6.72087,6.7462196,6.6556163,6.264731,5.98194,4.730734,4.2933116,4.3839407,4.3627253,3.592019,3.5301168,3.286416,3.0419042,2.6737907,3.0727384,2.5014093,2.0188894,1.6093439,1.613526,1.6081265,1.7655717,2.1362896,1.7852304,1.268856,0.9256104,0.7591638,0.8458967,0.72174454,0.8954267
740.0,,39.730076,27.934242,22.457273,16.931223,27.668327,18.442879,15.794427,14.573307,12.188478,14.571372,17.118927,15.801974,13.36631,10.998613,12.181946,13.94955,12.611471,11.818504,9.704083,9.288756,8.616775,12.797595,9.911402,8.997252,8.723953,8.120044,7.982781,7.1999245,7.784519,7.3848,7.5464435,6.147692,6.730536,6.7362137,6.638506,6.2799463,5.9828453,4.7233744,4.2933116,4.4055934,4.403601,3.5908055,3.5377321,3.2884204,3.0419042,2.6522815,3.075127,2.5483518,2.0045981,1.6162268,1.614932,1.6093439,1.7212614,2.109818,1.7351807,1.2978811,0.9225314,0.7127834,0.8504935,0.7082276,0.888459
750.0,,39.39651,28.850746,22.30701,16.623442,27.668327,17.896303,15.820928,14.574082,12.158244,14.677288,17.107714,15.520838,13.961453,11.000612,12.0927,14.051389,12.492129,11.744205,9.759234,9.146331,8.616775,12.606602,9.991039,8.995209,8.7027025,8.117638,7.9836164,7.198996,7.7365355,7.454068,7.4963927,6.134335,6.731864,6.7167645,6.661037,6.2644377,5.9849057,4.7465134,4.2783813,4.512402,4.2960014,3.5901752,3.542813,3.2754507,3.0419042,2.6239228,3.0586245,2.5534627,2.0075285,1.6273237,1.6093439,1.6093439,1.689318,2.0842242,1.7153515,1.294424,0.9225314,0.6291539,0.8534754,0.64993125,0.88686955
760.0,,39.465183,29.739162,22.170135,17.207022,27.457409,17.620306,15.79616,14.070085,12.158561,14.677288,17.069296,15.250426,14.29533,11.0086,11.962636,14.215196,12.4091,11.702452,9.821598,9.178576,8.616775,12.338582,10.043697,8.99904,8.617495,8.081796,7.9559913,7.1961975,7.693895,7.4885516,7.505019,6.1581345,6.7525215,6.711643,6.6523404,6.208438,5.9671435,4.7517295,4.260226,4.53033,4.1266975,3.6026447,3.542813,3.2533271,3.0419042,2.5722075,3.0429273,2.5801184,2.025357,1.6478984,1.6093439,1.6093439,1.6570919,2.0564015,1.7814406,1.2889826,0.9115674,0.65962064,0.85097766,0.6528521,0.88255304
